Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,B365H,B365D,B365A,HomePoints,AwayPoints,HomeForm,AwayForm,HomeGolosMarcados_Ultimos6,HomeGolosSofridos_Ultimos6,HomePontos_Ultimos6,HomeRematesBaliza_Ultimos6,AwayGolosMarcados_Ultimos6,AwayGolosSofridos_Ultimos6,AwayPontos_Ultimos6,AwayRematesBaliza_Ultimos6,H2H_Pontos_Casa,HomeDiasDescanso,AwayDiasDescanso,Home_Streak,Away_Streak,Home_Elo,Away_Elo,Jogos_Casa_Realizados,Peso_Jogo
2023-12-16,Boavista,Guimaraes,1,1,D,4,3,3.8,3.5,1.95,1,1,97,126,0.5,2.5,1.0,2.5,2.3333333333333335,1.1666666666666667,12.0,5.0,1.25,6,7,-5,2,1460.5830015659094,1585.6930105351375,41,0.30078189957155244
2023-12-17,Moreirense,Portimonense,5,2,H,5,3,1.7,3.6,5.0,3,0,51,87,0.8333333333333334,0.3333333333333333,12.0,4.0,0.8333333333333334,1.6666666666666667,7.0,4.333333333333333,0.0,6,8,0,0,1506.4732886077563,1427.7968116340749,23,0.30119421191220214
2023-12-17,Famalicao,Estoril,1,1,D,3,5,2.2,3.25,3.3,1,1,100,87,0.8333333333333334,1.5,5.0,3.6666666666666665,1.6666666666666667,0.8333333333333334,9.0,4.666666666666667,1.75,8,7,0,1,1508.348162675741,1422.367942462009,40,0.30119421191220214
2023-12-17,Chaves,Casa Pia,1,3,A,5,6,2.7,3.1,2.63,0,3,56,54,1.1666666666666667,2.6666666666666665,6.0,4.5,0.5,1.6666666666666667,4.0,2.6666666666666665,3.0,7,8,-1,-1,1440.936096215876,1437.27352728465,23,0.30119421191220214
2023-12-17,Sp Braga,Benfica,0,1,A,6,6,3.0,3.3,2.3,0,3,172,191,3.0,1.1666666666666667,16.0,7.166666666666667,1.1666666666666667,0.5,12.0,6.166666666666667,1.5,9,9,4,0,1700.9561648673678,1762.7114174667913,40,0.30119421191220214
2023-12-18,Sp Lisbon,Porto,2,0,H,6,3,2.15,3.3,3.3,3,0,190,207,2.1666666666666665,1.5,12.0,5.0,1.8333333333333333,0.5,15.0,4.833333333333333,0.5,9,9,-1,3,1736.511622558538,1784.0616224962905,41,0.3016070894513112
2023-12-23,Guimaraes,Rio Ave,1,0,H,3,4,1.67,3.75,4.75,3,0,127,52,2.0,1.1666666666666667,10.0,4.833333333333333,1.6666666666666667,1.5,7.0,4.666666666666667,2.0,7,7,0,0,1580.5135375920313,1444.2964814225363,41,0.3036799822780756
2023-12-23,Vizela,Moreirense,0,0,D,3,5,2.75,3.25,2.6,1,1,84,54,0.6666666666666666,1.3333333333333333,5.0,3.3333333333333335,1.5,0.5,14.0,3.8333333333333335,0.0,7,6,0,1,1419.561459487682,1518.1334459853879,41,0.3036799822780756
2023-12-28,Estrela,Arouca,1,4,A,2,5,2.55,3.3,2.7,0,3,16,98,1.1666666666666667,1.0,8.0,2.5,1.5,1.0,7.0,5.666666666666667,1.0,13,12,0,1,1498.2440319450268,1483.39379906853,7,0.30576712173504716
2023-12-29,Benfica,Famalicao,3,0,H,10,3,1.29,5.5,10.0,3,0,194,101,1.1666666666666667,0.5,12.0,6.333333333333333,0.8333333333333334,1.1666666666666667,6.0,3.1666666666666665,2.5,12,12,1,0,1775.072956705976,1504.7100646981712,40,0.30618626782673647
2023-12-29,Porto,Chaves,1,0,H,10,2,1.18,6.5,15.0,3,0,207,56,1.6666666666666667,0.8333333333333334,12.0,4.166666666666667,0.6666666666666666,2.8333333333333335,3.0,3.8333333333333335,3.0,11,12,-1,-2,1767.0214460312798,1425.7779762613277,40,0.30618626782673647
2023-12-30,Estoril,Farense,4,0,H,7,4,1.95,3.8,3.5,3,0,88,18,1.8333333333333333,0.8333333333333334,10.0,4.833333333333333,1.8333333333333333,1.1666666666666667,11.0,4.0,1.0,13,14,0,0,1426.0060404395788,1513.774699750579,40,0.3066059884846027
2023-12-30,Gil Vicente,Boavista,1,0,H,3,1,2.2,3.4,3.1,3,0,100,98,1.1666666666666667,2.3333333333333335,3.0,3.6666666666666665,0.5,2.5,1.0,3.0,1.75,14,14,-1,0,1428.8137853112057,1465.7624745090156,41,0.3066059884846027
2023-12-30,Casa Pia,Sp Braga,1,3,A,3,6,5.25,4.0,1.62,0,3,57,172,1.0,1.6666666666666667,7.0,3.3333333333333335,2.6666666666666665,1.1666666666666667,13.0,6.333333333333333,1.5,13,13,1,-1,1452.4316472391984,1688.5946256281832,23,0.3066059884846027
2023-12-30,Portimonense,Sp Lisbon,1,2,A,3,6,8.5,5.5,1.33,0,3,87,193,1.1666666666666667,2.3333333333333335,7.0,4.5,2.1666666666666665,1.3333333333333333,12.0,5.166666666666667,0.0,13,12,-1,1,1416.1366542564433,1753.5517990235487,40,0.3066059884846027
2024-01-05,Sp Lisbon,Estoril,5,1,H,8,3,1.25,5.75,11.0,3,0,196,91,2.1666666666666665,1.5,12.0,5.166666666666667,2.5,0.6666666666666666,13.0,5.333333333333333,3.0,6,6,2,1,1757.31360261528,1444.716718176823,42,0.30913642250368856
2024-01-05,Boavista,Porto,1,1,D,2,7,6.5,5.25,1.4,1,1,98,210,0.5,2.3333333333333335,1.0,2.8333333333333335,1.5,0.8333333333333334,12.0,5.333333333333333,0.0,6,7,-1,1,1449.173258018851,1770.7113402776831,42,0.30913642250368856
2024-01-06,Estrela,Vizela,1,1,D,4,7,2.5,3.3,2.7,1,1,16,85,1.1666666666666667,1.6666666666666667,5.0,2.1666666666666665,0.6666666666666666,1.0,6.0,3.6666666666666665,1.0,9,14,-1,0,1482.6032860023508,1423.7065300431088,8,0.3095601872386148
2024-01-06,Farense,Gil Vicente,1,0,H,5,6,2.15,3.4,3.3,3,0,18,103,1.1666666666666667,1.3333333333333333,8.0,3.5,0.8333333333333334,1.8333333333333333,5.0,3.1666666666666665,1.0,7,7,-1,1,1495.0640220133348,1445.4030018013705,8,0.3095601872386148
2024-01-06,Arouca,Benfica,0,3,A,1,5,6.0,4.75,1.5,0,3,101,197,2.1666666666666665,1.0,10.0,6.0,1.5,0.3333333333333333,14.0,6.833333333333333,0.0,9,8,2,2,1499.0345450112059,1780.298156795771,42,0.3095601872386148
2024-01-06,Sp Braga,Guimaraes,1,1,D,4,4,1.6,4.2,5.0,1,1,175,130,2.6666666666666665,0.8333333333333334,15.0,6.166666666666667,1.3333333333333333,1.1666666666666667,10.0,4.333333333333333,1.0,7,14,1,1,1694.7244515373018,1589.916461668657,41,0.3095601872386148
2024-01-07,Rio Ave,Portimonense,2,0,H,3,3,1.8,3.6,4.33,3,0,52,87,1.1666666666666667,1.0,7.0,4.666666666666667,1.1666666666666667,2.6666666666666665,4.0,3.6666666666666665,2.0,14,8,-1,-2,1434.8935573459107,1412.374850664712,25,0.3099845328709621
2024-01-07,Famalicao,Chaves,2,2,D,7,5,1.8,3.6,4.5,1,1,101,56,0.8333333333333334,1.5,6.0,3.5,0.6666666666666666,2.1666666666666665,3.0,3.6666666666666665,1.5,9,9,-1,-3,1499.484864608376,1422.0880820149243,41,0.3099845328709621
2024-01-08,Moreirense,Casa Pia,1,4,A,4,7,1.91,3.5,4.0,0,3,55,57,1.3333333333333333,0.5,12.0,3.8333333333333335,1.0,2.0,6.0,3.3333333333333335,1.0,14,9,0,-1,1513.988375429961,1446.3018213300797,24,0.31040946019702553
2024-01-12,Portimonense,Farense,1,0,H,4,3,2.63,3.3,2.63,3,0,87,21,1.0,2.0,4.0,3.6666666666666665,1.0,1.3333333333333333,8.0,4.0,1.0,5,6,-3,1,1398.3457022928947,1507.934466458716,41,0.3121150024025806
2024-01-13,Casa Pia,Famalicao,0,2,A,1,4,2.45,3.0,3.0,0,3,60,102,1.6666666666666667,2.0,9.0,4.166666666666667,0.6666666666666666,1.6666666666666667,4.0,3.8333333333333335,1.5,5,6,1,0,1464.1876671380176,1496.1975746901053,24,0.3125428501799096
2024-01-13,Chaves,Sp Lisbon,0,3,A,0,10,9.0,6.0,1.25,0,3,57,199,1.0,2.1666666666666665,4.0,4.5,2.5,1.3333333333333333,12.0,5.166666666666667,1.5,6,8,0,3,1425.375371933195,1761.5711350326055,24,0.3125428501799096
2024-01-13,Estoril,Moreirense,1,3,A,5,7,2.4,3.25,2.9,0,3,91,55,2.5,1.5,10.0,5.333333333333333,1.3333333333333333,1.1666666666666667,9.0,4.0,1.5,8,5,-1,-1,1440.4591857594974,1496.1025296220232,41,0.3125428501799096
2024-01-14,Benfica,Rio Ave,4,1,H,12,5,1.2,7.0,12.0,3,0,200,55,1.6666666666666667,0.3333333333333333,14.0,6.833333333333333,1.1666666666666667,1.0,7.0,4.666666666666667,3.0,8,7,3,1,1785.2580959647416,1448.9227057177281,41,0.31297128445170114
2024-01-14,Gil Vicente,Estrela,1,1,D,2,6,2.1,3.3,3.5,1,1,103,17,0.6666666666666666,1.5,5.0,3.5,1.0,1.3333333333333333,6.0,2.1666666666666665,1.0,8,8,-1,0,1432.5325573559892,1480.084588749513,42,0.31297128445170114
2024-01-14,Porto,Sp Braga,2,0,H,4,5,1.73,3.75,4.5,3,0,211,176,1.6666666666666667,0.8333333333333334,13.0,5.833333333333333,1.8333333333333333,0.8333333333333334,13.0,5.166666666666667,1.75,9,8,0,0,1759.7842807209909,1690.3319639313831,41,0.31297128445170114
2024-01-14,Vizela,Boavista,1,4,A,7,7,2.25,3.1,3.4,0,3,86,99,0.6666666666666666,1.1666666666666667,4.0,4.166666666666667,0.6666666666666666,2.1666666666666665,2.0,2.8333333333333335,1.0,8,9,0,0,1426.2252272959468,1460.1003175755432,42,0.31297128445170114
2024-01-15,Guimaraes,Arouca,2,1,H,6,2,1.91,3.5,4.0,3,0,131,101,1.5,1.1666666666666667,11.0,4.666666666666667,2.1666666666666665,1.1666666666666667,10.0,5.333333333333333,0.5,9,9,0,-1,1594.3089492745755,1494.0746058422355,42,0.31340030602192265
2024-01-18,Famalicao,Sp Braga,1,2,A,3,7,4.33,3.6,1.8,0,3,105,176,1.0,1.6666666666666667,6.0,4.166666666666667,1.6666666666666667,1.1666666666666667,10.0,5.166666666666667,1.4,5,4,1,-1,1509.8194928725345,1678.2911497868306,42,0.3146909025793843
2024-01-18,Vizela,Sp Lisbon,2,5,A,3,9,7.5,5.0,1.36,0,3,86,202,0.8333333333333334,1.8333333333333333,3.0,4.666666666666667,2.8333333333333335,1.0,15.0,6.333333333333333,0.0,4,5,-1,4,1412.6831157148745,1765.3560936830565,43,0.3146909025793843
2024-01-19,Benfica,Boavista,2,0,H,7,1,1.14,8.5,19.0,3,0,203,102,2.0,0.3333333333333333,14.0,8.166666666666666,1.1666666666666667,1.8333333333333333,5.0,3.6666666666666665,2.0,5,5,4,1,1789.0403970403888,1473.6424291566154,42,0.31512228140506654
2024-01-20,Estoril,Arouca,1,2,A,4,7,2.4,3.4,2.88,0,3,91,101,2.0,2.0,7.0,5.166666666666667,2.3333333333333335,1.3333333333333333,10.0,4.5,1.2,7,5,-2,-2,1427.8411712341785,1483.2858775504808,42,0.3155542515655784
2024-01-20,Casa Pia,Farense,1,3,A,6,4,2.25,3.25,3.3,0,3,60,21,1.6666666666666667,1.6666666666666667,9.0,3.8333333333333335,0.5,1.3333333333333333,5.0,3.3333333333333335,3.0,7,8,-1,-1,1450.5657489555883,1488.354044568821,25,0.3155542515655784
2024-01-20,Porto,Moreirense,5,0,H,8,1,1.3,6.0,9.0,3,0,214,58,1.6666666666666667,0.6666666666666666,13.0,5.833333333333333,1.6666666666666667,1.3333333333333333,9.0,4.833333333333333,3.0,6,7,1,1,1771.8250948655434,1508.720544147342,42,0.3155542515655784
2024-01-21,Portimonense,Gil Vicente,0,2,A,0,8,2.55,3.3,2.8,0,3,90,104,0.8333333333333334,1.8333333333333333,4.0,3.1666666666666665,0.6666666666666666,1.5,5.0,3.5,1.2,9,7,1,0,1417.9261241827896,1434.572819903455,42,0.31598681387152266
2024-01-21,Chaves,Rio Ave,0,0,D,6,1,3.0,3.25,2.45,1,1,57,55,0.8333333333333334,2.3333333333333335,4.0,3.1666666666666665,1.1666666666666667,1.5,6.0,4.666666666666667,0.3333333333333333,8,7,-1,-1,1421.590413282744,1445.140404642081,25,0.31598681387152266
2024-01-21,Guimaraes,Estrela,3,0,H,4,1,1.6,3.8,6.0,3,0,134,18,1.6666666666666667,1.0,14.0,4.333333333333333,1.1666666666666667,1.3333333333333333,7.0,2.6666666666666665,3.0,6,7,1,0,1605.0976775663303,1478.0443262020472,43,0.31598681387152266
2024-01-28,Farense,Porto,1,3,A,4,4,8.0,4.75,1.4,0,3,24,217,0.8333333333333334,1.1666666666666667,8.0,3.6666666666666665,2.0,0.6666666666666666,13.0,6.333333333333333,0.0,8,8,1,2,1501.728995489219,1777.233051895904,9,0.3190313984096044
2024-01-28,Moreirense,Famalicao,1,0,H,2,1,2.2,3.3,3.4,3,0,58,105,1.6666666666666667,2.1666666666666665,8.0,4.333333333333333,1.1666666666666667,1.5,6.0,4.666666666666667,0.6666666666666666,8,10,-1,-1,1503.3125871169814,1501.5718866960094,25,0.3190313984096044
2024-01-28,Gil Vicente,Guimaraes,1,0,H,4,2,3.4,3.4,2.15,3,0,107,137,0.8333333333333334,1.0,8.0,4.666666666666667,1.8333333333333333,0.8333333333333334,14.0,4.166666666666667,1.2,7,7,1,2,1448.854673732567,1614.844450571914,43,0.3190313984096044
2024-01-28,Arouca,Vizela,5,0,H,7,3,2.0,3.5,3.8,3,0,104,86,2.0,1.5,10.0,4.5,1.0,2.3333333333333335,3.0,4.833333333333333,1.4,8,10,1,-2,1495.912252447256,1409.2009062554064,43,0.3190313984096044
2024-01-28,Boavista,Portimonense,1,4,A,5,5,1.95,3.4,4.0,0,3,102,90,1.1666666666666667,1.5,5.0,3.5,0.8333333333333334,2.0,4.0,2.8333333333333335,2.2,9,7,-1,-1,1469.443464542918,1403.6442703536775,43,0.3190313984096044
2024-01-29,Estrela,Benfica,1,4,A,5,7,9.5,5.5,1.29,0,3,18,206,1.0,1.6666666666666667,6.0,2.8333333333333335,2.3333333333333335,0.3333333333333333,16.0,8.833333333333334,0.0,8,10,-1,5,1468.2975531964635,1793.2393616540862,9,0.3194687271943697
2024-01-29,Sp Lisbon,Casa Pia,8,0,H,11,2,1.2,7.0,12.0,3,0,205,60,3.1666666666666665,1.1666666666666667,15.0,7.166666666666667,1.6666666666666667,2.1666666666666665,6.0,4.333333333333333,3.0,11,9,5,-2,1768.8383031425246,1437.1907980351905,43,0.3194687271943697
2024-01-31,Rio Ave,Estoril,1,1,D,4,5,2.2,3.6,3.1,1,1,56,91,1.0,1.3333333333333333,6.0,4.333333333333333,2.0,1.8333333333333333,7.0,5.666666666666667,1.3333333333333333,10,11,0,-3,1444.125224038951,1415.2147963374034,26,0.3203451840588144
2024-01-31,Sp Braga,Chaves,1,1,D,10,2,1.25,6.5,10.0,1,1,179,58,1.5,1.1666666666666667,10.0,5.333333333333333,0.5,2.1666666666666665,2.0,3.3333333333333335,2.0,13,10,1,0,1686.5387559633557,1422.605593885874,42,0.3203451840588144
2024-02-03,Portimonense,Arouca,1,2,A,4,3,2.9,3.4,2.38,0,3,93,107,1.3333333333333333,2.0,6.0,3.0,2.5,1.1666666666666667,12.0,4.833333333333333,0.4,6,6,1,2,1421.4515669925852,1507.2444612668382,43,0.321664379936424
2024-02-03,Porto,Rio Ave,0,0,D,5,0,1.22,6.5,11.0,1,1,220,57,2.0,0.6666666666666666,13.0,6.0,0.8333333333333334,1.1666666666666667,6.0,3.5,2.0,6,3,3,0,1782.3317754787677,1442.8799333689935,43,0.321664379936424
2024-02-04,Benfica,Gil Vicente,3,0,H,5,3,1.17,7.0,17.0,3,0,209,110,2.8333333333333335,0.3333333333333333,18.0,7.833333333333333,0.8333333333333334,0.8333333333333334,10.0,4.666666666666667,2.4,6,7,6,2,1797.2438245489298,1470.5213555618102,43,0.3221053180167544
2024-02-04,Vizela,Guimaraes,0,1,A,2,3,3.4,3.4,2.15,0,3,86,137,0.8333333333333334,2.6666666666666665,3.0,4.5,1.3333333333333333,0.6666666666666666,11.0,3.6666666666666665,1.2,7,7,-3,-1,1397.868697435824,1593.1777687426709,44,0.3221053180167544
2024-02-04,Sp Braga,Moreirense,1,0,H,5,1,1.5,4.2,6.5,3,0,180,61,1.1666666666666667,1.1666666666666667,8.0,6.333333333333333,1.6666666666666667,2.0,10.0,4.0,3.0,4,7,0,1,1676.925599966416,1518.2374356675216,43,0.3221053180167544
2024-02-04,Estoril,Estrela,1,0,H,5,6,1.95,3.6,3.6,3,0,92,18,1.5,2.0,5.0,4.833333333333333,0.6666666666666666,2.1666666666666665,3.0,3.3333333333333335,0.0,4,6,0,-2,1416.460087007361,1464.29309030162,43,0.3221053180167544
2024-02-04,Chaves,Farense,1,1,D,2,7,2.5,3.3,2.7,1,1,59,24,0.6666666666666666,1.6666666666666667,3.0,3.3333333333333335,0.8333333333333334,1.5,7.0,3.5,0.0,4,7,0,-1,1432.2187498828137,1496.6302719063553,26,0.3221053180167544
2024-02-05,Casa Pia,Boavista,0,0,D,0,0,2.3,3.25,3.1,1,1,60,102,1.5,3.0,6.0,4.166666666666667,1.1666666666666667,1.6666666666666667,5.0,3.3333333333333335,1.6666666666666667,7,8,-3,-2,1433.3183938076008,1451.6361679040103,26,0.32254686053575693
2024-02-09,Estrela,Portimonense,3,0,H,3,1,1.85,3.6,4.2,3,0,18,93,0.6666666666666666,2.3333333333333335,2.0,4.0,1.1666666666666667,1.5,6.0,3.1666666666666665,1.0,5,6,-3,-1,1447.2409229582595,1410.082052217026,10,0.3243190915868462
2024-02-10,Farense,Famalicao,1,1,D,7,4,2.7,3.2,2.75,1,1,25,105,1.0,1.6666666666666667,7.0,4.5,1.0,1.5,5.0,3.5,0.0,6,13,0,-2,1493.8808303830044,1486.6470381454692,10,0.32476366875043217
2024-02-10,Moreirense,Chaves,1,0,H,5,4,1.83,3.5,4.5,3,0,61,60,0.8333333333333334,1.8333333333333333,7.0,3.3333333333333335,0.6666666666666666,1.3333333333333333,4.0,2.8333333333333335,3.0,6,6,-1,0,1509.6488035222624,1434.9681914061646,26,0.32476366875043217
2024-02-10,Boavista,Estoril,2,1,H,3,4,2.38,3.25,3.1,3,0,103,95,1.0,1.5,5.0,2.6666666666666665,1.5,1.8333333333333333,7.0,4.833333333333333,2.0,5,6,0,1,1450.846057976544,1433.5122543507214,44,0.32476366875043217
2024-02-11,Rio Ave,Casa Pia,1,0,H,3,1,2.0,3.3,4.0,3,0,58,61,0.6666666666666666,1.0,6.0,2.8333333333333335,1.0,2.8333333333333335,4.0,3.1666666666666665,0.6666666666666666,8,6,0,0,1454.1565343429368,1434.1085037350672,27,0.3252088553411519
2024-02-11,Sp Lisbon,Sp Braga,5,0,H,5,1,1.5,4.5,6.0,3,0,208,183,4.166666666666667,0.6666666666666666,18.0,8.333333333333334,1.3333333333333333,1.0,11.0,6.166666666666667,1.6,13,7,6,1,1772.7107073701143,1685.5142321116753,44,0.3252088553411519
2024-02-11,Guimaraes,Benfica,2,2,D,6,3,5.5,4.0,1.62,1,1,140,212,1.3333333333333333,0.5,13.0,3.6666666666666665,3.1666666666666665,0.3333333333333333,18.0,7.666666666666667,0.2,7,7,1,7,1600.5342641261382,1801.2128529442873,44,0.3252088553411519
2024-02-12,Arouca,Porto,3,2,H,6,6,7.5,4.0,1.5,3,0,110,221,2.3333333333333335,1.3333333333333333,12.0,4.166666666666667,2.0,0.3333333333333333,14.0,6.333333333333333,0.2,9,9,3,0,1518.6139760423973,1771.0551745048244,44,0.3256546521944091
2024-02-13,Gil Vicente,Vizela,0,1,A,4,2,2.05,3.5,3.5,0,3,110,86,0.8333333333333334,0.8333333333333334,10.0,4.333333333333333,0.6666666666666666,2.6666666666666665,2.0,4.166666666666667,1.2,9,9,-1,-4,1466.5523271664526,1390.5122020523568,44,0.32610106014675266
2024-02-16,Famalicao,Rio Ave,2,1,H,6,4,2.1,3.1,3.8,3,0,106,61,1.0,1.5,5.0,3.6666666666666665,0.8333333333333334,0.8333333333333334,9.0,2.6666666666666665,1.0,6,5,0,1,1486.9593009411092,1468.291950650847,43,0.32744395898100115
2024-02-17,Chaves,Boavista,2,1,H,3,3,2.4,3.25,3.1,3,0,60,106,0.6666666666666666,1.3333333333333333,4.0,3.1666666666666665,1.3333333333333333,1.5,8.0,3.0,0.3333333333333333,7,7,-1,1,1423.1436575734226,1465.098317809688,27,0.32789281971813783
2024-02-17,Portimonense,Guimaraes,1,1,D,6,2,4.5,3.6,1.8,1,1,93,141,1.0,1.6666666666666667,6.0,2.8333333333333335,1.5,0.8333333333333334,11.0,4.166666666666667,2.0,8,6,-2,0,1396.6802405397261,1608.348040747176,44,0.32789281971813783
2024-02-17,Porto,Estrela,2,0,H,6,2,1.22,6.5,13.0,3,0,221,21,2.1666666666666665,0.8333333333333334,11.0,5.666666666666667,1.0,1.6666666666666667,5.0,4.166666666666667,3.0,5,8,-1,1,1746.7406074818648,1460.6427346355595,44,0.32789281971813783
2024-02-18,Casa Pia,Arouca,1,0,H,2,4,3.4,3.0,2.3,3,0,61,113,0.8333333333333334,2.5,4.0,2.8333333333333335,2.1666666666666665,1.5,12.0,4.333333333333333,1.3333333333333333,7,6,-1,4,1419.973087427157,1542.928543065357,27,0.3283422957543381
2024-02-18,Benfica,Vizela,6,1,H,8,4,1.13,8.5,21.0,3,0,213,89,3.0,0.6666666666666666,16.0,6.5,0.8333333333333334,2.6666666666666665,4.0,4.0,2.6,7,5,0,1,1793.3990763232496,1408.7436859579316,44,0.3283422957543381
2024-02-18,Estoril,Gil Vicente,1,3,A,4,7,2.1,3.5,3.5,0,3,95,110,1.0,2.1666666666666665,4.0,4.333333333333333,0.6666666666666666,1.0,7.0,4.5,1.6,8,5,-1,-2,1419.2599945175773,1448.3208432608778,44,0.3283422957543381
2024-02-18,Sp Braga,Farense,2,1,H,8,2,1.3,5.5,9.5,3,0,183,26,0.8333333333333334,1.6666666666666667,8.0,5.333333333333333,1.1666666666666667,1.1666666666666667,8.0,5.0,0.0,7,8,-1,0,1674.2017089849853,1493.5685675873644,44,0.3283422957543381
2024-02-19,Moreirense,Sp Lisbon,0,2,A,0,7,7.5,5.0,1.36,0,3,64,211,1.0,1.8333333333333333,9.0,3.3333333333333335,4.666666666666667,0.6666666666666666,18.0,8.166666666666666,0.0,9,8,1,7,1521.4733373550043,1784.0232304968042,27,0.32879238793305493
2024-02-23,Arouca,Famalicao,3,2,H,4,8,2.2,3.25,3.25,3,0,113,109,2.1666666666666665,1.1666666666666667,12.0,4.833333333333333,1.3333333333333333,1.1666666666666667,8.0,4.166666666666667,2.0,5,7,-1,1,1522.8311736237322,1501.1541412735085,45,0.33059893498264914
2024-02-24,Farense,Moreirense,0,1,A,1,2,2.45,3.3,2.9,0,3,26,64,1.1666666666666667,1.5,5.0,4.5,0.8333333333333334,1.5,9.0,2.6666666666666665,0.0,6,5,-1,-1,1485.7329560145245,1516.0512116101575,11,0.3310521205662668
2024-02-24,Estrela,Chaves,1,1,D,4,2,2.05,3.3,3.75,1,1,21,63,0.8333333333333334,1.8333333333333333,4.0,3.8333333333333335,0.6666666666666666,1.1666666666666667,6.0,2.8333333333333335,1.0,7,7,-1,1,1455.7969314365344,1439.9462327540432,11,0.3310521205662668
2024-02-24,Guimaraes,Casa Pia,0,2,A,5,5,1.6,3.8,6.0,0,3,142,64,1.5,0.8333333333333334,11.0,3.8333333333333335,0.3333333333333333,2.3333333333333335,4.0,2.0,0.6666666666666666,7,6,0,1,1600.1942796181593,1440.0704568687818,45,0.3310521205662668
2024-02-25,Vizela,Estoril,3,3,D,7,4,2.5,3.25,2.88,1,1,89,95,0.8333333333333334,3.5,3.0,3.5,1.0,1.8333333333333333,4.0,4.5,1.6,7,7,-1,-2,1405.7893543379128,1405.5117343943107,45,0.3315059273774551
2024-02-25,Benfica,Portimonense,4,0,H,13,2,1.13,9.0,19.0,3,0,216,94,3.5,0.8333333333333334,16.0,7.0,1.1666666666666667,1.5,7.0,3.3333333333333335,2.4,7,8,1,0,1796.3534079432684,1404.8340016687428,45,0.3315059273774551
2024-02-25,Gil Vicente,Porto,1,1,D,1,5,7.5,4.75,1.4,1,1,113,224,1.1666666666666667,1.0,10.0,4.666666666666667,2.3333333333333335,0.6666666666666666,13.0,5.5,0.8,7,8,1,1,1462.0691033841445,1751.58641068089,45,0.3315059273774551
2024-02-25,Rio Ave,Sp Lisbon,3,3,D,3,6,8.0,5.0,1.36,1,1,61,214,0.6666666666666666,1.1666666666666667,6.0,2.8333333333333335,4.666666666666667,0.5,18.0,8.333333333333334,0.0,9,6,-1,8,1454.0971103184477,1789.445356241651,28,0.3315059273774551
2024-02-26,Boavista,Sp Braga,0,4,A,3,5,4.5,3.5,1.83,0,3,106,186,1.3333333333333333,1.6666666666666667,7.0,3.1666666666666665,1.0,1.6666666666666667,10.0,6.0,0.6,9,8,-1,1,1448.2957426290675,1682.0373205578253,45,0.33196035626779374
2024-03-01,Chaves,Arouca,1,5,A,5,5,3.2,3.4,2.3,0,3,64,116,0.8333333333333334,0.8333333333333334,7.0,3.1666666666666665,2.5,1.1666666666666667,15.0,5.166666666666667,1.3333333333333333,6,7,0,1,1440.6300880409417,1536.8965133768686,28,0.3337843096931386
2024-03-02,Estoril,Guimaraes,1,3,A,4,4,3.5,3.5,2.1,0,3,96,142,1.3333333333333333,1.8333333333333333,5.0,4.333333333333333,1.1666666666666667,1.0,8.0,3.6666666666666665,0.2,6,7,0,-1,1405.5237202082033,1578.7323426716314,45,0.3342418617938393
2024-03-02,Sp Braga,Estrela,3,0,H,8,1,1.36,5.0,8.5,3,0,189,22,1.6666666666666667,1.3333333333333333,13.0,6.0,0.8333333333333334,1.8333333333333333,4.0,3.5,3.0,5,7,2,0,1688.2354103960665,1455.1130761496358,45,0.3342418617938393
2024-03-02,Moreirense,Rio Ave,0,0,D,5,1,2.2,3.2,3.5,1,1,67,62,0.5,1.3333333333333333,9.0,1.8333333333333333,1.0,1.0,7.0,2.5,3.0,7,6,1,0,1529.7455796677318,1465.295986263499,28,0.3342418617938393
2024-03-03,Casa Pia,Gil Vicente,0,0,D,3,2,2.5,3.1,3.1,1,1,67,114,0.6666666666666666,2.0,7.0,2.6666666666666665,1.1666666666666667,1.0,10.0,4.5,0.0,8,7,2,0,1461.5323938153097,1472.3027452916238,28,0.33470004110773965
2024-03-03,Portimonense,Vizela,0,0,D,4,3,2.63,3.25,2.75,1,1,94,90,1.0,2.1666666666666665,4.0,3.0,1.1666666666666667,3.3333333333333335,4.0,3.5,1.0,7,7,-1,0,1401.9832505520005,1405.7773685240202,45,0.33470004110773965
2024-03-03,Sp Lisbon,Farense,3,2,H,5,5,1.13,8.5,21.0,3,0,215,26,4.333333333333333,0.8333333333333334,16.0,8.0,1.1666666666666667,1.5,5.0,4.166666666666667,3.0,7,8,0,-2,1778.2464802965999,1472.03858795695,45,0.33470004110773965
2024-03-03,Porto,Benfica,5,0,H,8,1,2.38,3.5,2.8,3,0,225,219,2.1666666666666665,0.8333333333333334,11.0,5.666666666666667,3.5,0.6666666666666666,16.0,7.166666666666667,1.8,7,7,0,2,1741.3527687734106,1799.2041590600106,45,0.33470004110773965
2024-03-04,Famalicao,Boavista,1,1,D,1,3,1.95,3.3,4.2,1,1,109,106,1.3333333333333333,1.3333333333333333,7.0,4.333333333333333,0.6666666666666666,2.1666666666666665,4.0,2.5,2.0,10,7,-1,-2,1487.088801520372,1442.0976527908263,44,0.3351588484946244
2024-03-08,Portimonense,Porto,0,3,A,2,6,9.5,6.5,1.25,0,3,95,228,1.0,1.8333333333333333,5.0,3.6666666666666665,2.1666666666666665,0.8333333333333334,11.0,5.666666666666667,0.0,5,5,0,1,1402.1470492811472,1758.8275844155658,46,0.33700037600899196
